family,book,n,diff,lo,hi,how,z,verdict,dep,n_eff,sec
unclustered,158,5000,-0.0105299333333332,-0.0439175106666667,0.0230077533333337,phase3_iid,-0.6167563345206408,NULL,1,2311,0.6
unclustered,159,5000,0.0114593733333332,-0.0227408360000012,0.0472221126666659,phase3_block,0.6420529615726108,NULL,1,2305,0.6
unclustered,160,5000,-0.0090168399999998,-0.0422979716666664,0.0256089933333332,phase3_iid,-0.5204968825733767,NULL,1,2280,0.6
unclustered,161,5000,-0.0001121733333337,-0.0342239663931019,0.0344634510484474,day_block,-0.0064016293895834,NULL,1,2280,0.6
unclustered,162,5000,0.003890426666667,-0.0285786414354393,0.0389896654744912,day_block,0.2257003781809061,NULL,1,2309,0.6
unclustered,163,5000,0.0112208266666664,-0.0210845374872795,0.0474788896487372,day_block,0.6415203333776595,NULL,1,2289,0.6
unclustered,164,5000,-0.0266384933333335,-0.0600535384942543,0.007369036365323,day_block,-1.548753901977605,NULL,1,2275,0.6
unclustered,165,5000,0.0171104666666669,-0.0185099559999981,0.051543222000002,phase3_block,0.9574411796097826,NULL,1,2298,0.6
unclustered,166,5000,0.0039454666666665,-0.0319187390000033,0.0380925913333303,phase3_block,0.2209063188214995,NULL,1,2297,0.6
unclustered,167,5000,0.00201672,-0.0353443369999973,0.0393306366666694,phase3_block,0.1058640774544948,NULL,1,2281,0.6
unclustered,168,5000,0.019063653333333,-0.0147841943333337,0.0547105699999996,phase3_iid,1.0753061644354978,NULL,1,2285,0.6
unclustered,169,5000,-0.0231912266666664,-0.0578067693333312,0.0094527803333356,phase3_block,-1.3515989805989663,NULL,1,2284,0.6
unclustered,170,5000,-0.0105901199999994,-0.0453489093333321,0.022530307999999,phase3_block,-0.611564327671963,NULL,1,2331,0.6
unclustered,171,5000,0.01096248,-0.024058962529223,0.0450574344390176,day_block,0.6217357123113039,NULL,1,2271,0.6
unclustered,172,5000,0.0216161866666664,-0.0127841303333349,0.0543992249999982,phase3_block,1.2612334550348323,NULL,1,2286,0.6
unclustered,173,5000,-0.0045503066666675,-0.0399776476332555,0.0299252954914209,day_block,-0.2551662879121322,NULL,1,2262,0.6
unclustered,174,5000,0.0349825199999999,0.0010250363333328,0.0694281733333331,phase3_iid,2.0047174102345493,EDGE,1,2288,0.6
unclustered,175,5000,0.0022333199999998,-0.0301981976705213,0.0379248145448755,day_block,0.1285094906443462,NULL,1,2286,0.6
unclustered,176,5000,-0.0008752266666661,-0.0345094559999988,0.0334798043333339,phase3_iid,-0.050461286094168,NULL,1,2274,0.6
unclustered,177,5000,0.0122287999999992,-0.0207699133333339,0.046798141999999,phase3_iid,0.7094479083335264,NULL,1,2281,0.5
unclustered,178,5000,-0.0012110533333334,-0.0348546368430192,0.0343834161778186,day_block,-0.0685640578223432,NULL,1,2273,0.5
unclustered,179,5000,0.0124947066666674,-0.0239082423333324,0.0493633386666678,phase3_block,0.6684494840428813,NULL,1,2296,0.5
unclustered,180,5000,-0.0016895333333327,-0.036783665393798,0.0316803604078363,day_block,-0.0967347295564125,NULL,1,2306,0.6
unclustered,181,5000,-0.0185522533333332,-0.0510853936666663,0.0168164189999999,phase3_iid,-1.0710096601018582,NULL,1,2292,0.6
unclustered,182,5000,0.0193525599999999,-0.0148479193333353,0.0534085779999986,phase3_block,1.111405430683188,NULL,1,2313,0.6
unclustered,183,5000,0.0111424133333335,-0.0229723393513386,0.044223956264972,day_block,0.6499980037933182,NULL,1,2275,0.5
unclustered,184,5000,0.0222375200000003,-0.0113553369999993,0.0570740746666665,phase3_iid,1.2738598093343578,NULL,1,2275,0.5
unclustered,185,5000,-0.0120815066666667,-0.045653181370889,0.0229502937882143,day_block,-0.690324158579732,NULL,1,2285,0.5
unclustered,186,5000,0.0135928133333338,-0.019116389666666,0.0494789870000008,phase3_iid,0.7767702748106746,NULL,1,2279,0.5
unclustered,187,5000,0.0106894666666665,-0.0229123133333331,0.0431162546666666,phase3_iid,0.6346031870891574,NULL,1,2266,0.5
unclustered,188,5000,-0.0108463866666668,-0.0441601970000007,0.0236487909999972,phase3_block,-0.627012082727078,NULL,1,2283,0.5
unclustered,189,5000,-0.0053654933333335,-0.0401589560000002,0.026158203333333,phase3_iid,-0.3171478959982498,NULL,1,2310,0.6
unclustered,190,5000,0.0009668133333335,-0.0319293369513724,0.0352455150925649,day_block,0.0564175214502716,NULL,1,2278,0.6
unclustered,191,5000,-0.0070285733333339,-0.0414462643333338,0.0251820146666659,phase3_iid,-0.4135106267623893,NULL,1,2310,0.6
unclustered,192,5000,-0.0108436533333329,-0.0443868299999996,0.0224906303333334,phase3_iid,-0.6355854440608738,NULL,1,2283,0.6
unclustered,193,5000,0.0019649333333329,-0.0324704660000003,0.0358543586666658,phase3_iid,0.1127320447442438,NULL,1,2289,0.5
unclustered,194,5000,-0.0071405199999998,-0.0414816629999996,0.0324048843333323,phase3_block,-0.3788284240199213,NULL,1,2299,0.6
unclustered,195,5000,0.0077161333333327,-0.0254961478185257,0.0419781617878901,day_block,0.4482696789562767,NULL,1,2282,0.5
unclustered,196,5000,-0.0175842266666669,-0.0531604366666676,0.0213960153333318,phase3_block,-0.9245196172829552,NULL,1,2265,0.6
unclustered,197,5000,0.0448887466666668,0.0101753719999997,0.0797069110000002,phase3_iid,2.5306595751256564,EDGE,1,2270,0.6
unclustered,198,5000,-0.0156505066666665,-0.0484833053333333,0.0200363963333335,phase3_iid,-0.895346269826178,NULL,1,2280,0.5
unclustered,199,5000,-0.0083284933333334,-0.0417968453333321,0.0269237536666674,phase3_block,-0.4750699890602983,NULL,1,2291,0.6
dailybias,0,148443,0.0093575790033884,-0.0067675771598905,0.0262959239190779,day_block,1.1094117304754298,UNDERPOWERED,4,1643,9.0
dailybias,1,145699,0.0144534396255292,-0.0010662701261187,0.0314052926049282,day_block,1.7448018487342745,UNDERPOWERED,4,1614,9.7
dailybias,2,151001,0.0038029138879874,-0.0114420028980518,0.0187201939618502,day_block,0.4942328538054457,UNDERPOWERED,4,1673,9.9
dailybias,3,148273,-0.0065142308444557,-0.0212484716329165,0.0082106722152579,day_block,-0.8668044128250582,UNDERPOWERED,4,1642,9.7
dailybias,4,148500,0.0099672703703703,-0.0061641208321044,0.0251167136184551,day_block,1.2490390008661123,UNDERPOWERED,4,1644,9.5
dailybias,5,149387,0.0060763677562304,-0.0092640199315937,0.0215317549270905,day_block,0.7734477932523294,UNDERPOWERED,4,1654,9.4
dailybias,6,149128,0.0113264169035996,-0.0047654307656658,0.0275824844344065,day_block,1.372537874094406,UNDERPOWERED,4,1651,9.9
dailybias,7,146338,-0.001462207355574,-0.0162904290562629,0.0137454293562834,day_block,-0.1908301562816828,UNDERPOWERED,4,1620,10.0
dailybias,8,148794,0.0012586891944567,-0.0147954071721051,0.01760424982862,day_block,0.1522846682154058,UNDERPOWERED,4,1647,9.8
dailybias,9,148258,-0.0109907239406978,-0.0269701294082222,0.0042538487113144,day_block,-1.3798000482345767,UNDERPOWERED,4,1642,9.8
dailybias,10,149909,0.002053016163139,-0.013668609875244,0.0181126006867583,day_block,0.2532211769165052,UNDERPOWERED,4,1662,9.8
dailybias,11,147449,0.0120891891433648,-0.0053378507155664,0.0286606126045011,day_block,1.3938497918051658,UNDERPOWERED,4,1632,9.7
dailybias,12,148058,-0.0051516068027394,-0.0203141535158448,0.0103261645942839,phase3_block,-0.659063906532136,UNDERPOWERED,4,1639,9.6
dailybias,13,146848,0.0045638054314665,-0.0110116817219111,0.0201901011760524,phase3_block,0.5733578993181621,UNDERPOWERED,4,1628,9.7
dailybias,14,148919,0.0022620394308315,-0.0148437912558008,0.0194049433036357,day_block,0.2589010022146174,UNDERPOWERED,4,1650,9.5
dailybias,15,151472,-0.0106171536653638,-0.0258896111582815,0.0053024400777742,day_block,-1.334265503034775,UNDERPOWERED,4,1676,10.7
dailybias,16,144351,-0.0008604263219513,-0.0169835876849784,0.0148821800838432,day_block,-0.1058442795360471,UNDERPOWERED,4,1598,10.3
dailybias,17,147464,0.0004422255601367,-0.0155464969190195,0.0156340909374708,day_block,0.0555952428951684,UNDERPOWERED,4,1632,10.3
dailybias,18,142153,0.0133255696327197,-0.0033676975926528,0.0312828276888629,day_block,1.5074886482922245,UNDERPOWERED,4,1574,10.3
dailybias,19,150165,0.0022786061998468,-0.0121132843366147,0.0186016861088789,day_block,0.2908019156197414,UNDERPOWERED,4,1664,11.1
dailybias,20,146424,-0.0017934211604654,-0.0180935468911356,0.014802403818016,day_block,-0.2137066013035252,UNDERPOWERED,4,1622,10.7
dailybias,21,147439,0.0182309304186817,0.0026443760997124,0.0332434463205788,day_block,2.3354936636443604,EDGE,4,1632,10.2
dailybias,22,147648,-0.0033317041206111,-0.0191452778568683,0.0125098078563927,day_block,-0.4125732082484307,UNDERPOWERED,4,1635,9.8
dailybias,23,147228,-0.0030771113511016,-0.0195124740321011,0.0141796343402553,day_block,-0.3580083149144195,UNDERPOWERED,4,1629,9.5
dailybias,24,146189,0.0056873519895476,-0.0101078600350132,0.0217032275622934,day_block,0.7008251522834158,UNDERPOWERED,4,1619,9.6
dailybias,25,148469,-0.0047093989317635,-0.0200671370432043,0.0107631828979142,day_block,-0.5987775920278118,UNDERPOWERED,4,1643,9.9
dailybias,26,150897,0.0001621642577387,-0.0155837134544824,0.0153493828498467,day_block,0.0205499057790859,UNDERPOWERED,4,1670,9.1
dailybias,27,151343,0.0051979259034114,-0.0118300688602218,0.0210140084912816,day_block,0.6203704574388117,UNDERPOWERED,4,1676,9.8
dailybias,28,142944,0.0011477043457577,-0.0151901329016718,0.0171873260271257,day_block,0.1389521769003343,UNDERPOWERED,3,1583,9.6
dailybias,29,147197,-0.0024499643335122,-0.0175718385412223,0.0130110106197247,day_block,-0.3140218800215412,UNDERPOWERED,4,1629,9.3
dailybias,30,148085,-0.0084604311712867,-0.0238689559279545,0.0082571532088682,day_block,-1.0323155194161695,UNDERPOWERED,3,1638,9.7
dailybias,31,149704,0.0105414761796612,-0.0056495461467561,0.0265625782076522,day_block,1.282803555063636,UNDERPOWERED,4,1658,9.8
dailybias,32,147651,-0.0038200598031845,-0.0198636903082289,0.0112591680413923,day_block,-0.4811370220550401,UNDERPOWERED,4,1635,9.0
dailybias,33,147396,-0.001076801270048,-0.017659381676383,0.0154809324109085,day_block,-0.1273670321222373,UNDERPOWERED,4,1631,9.5
dailybias,34,149149,0.012313680279452,-0.0030519509430808,0.0277359351986053,day_block,1.567783507069589,UNDERPOWERED,4,1650,9.6
dailybias,35,145729,-0.003396492118933,-0.0195381258895701,0.0129663568510376,day_block,-0.409605181692431,UNDERPOWERED,4,1613,9.7
dailybias,36,148267,-0.0032805175797716,-0.0184812689609371,0.0126170002441251,day_block,-0.4135083091166328,UNDERPOWERED,4,1639,9.7
dailybias,37,145926,-0.0067982662445348,-0.022630465834609,0.0088397755826614,day_block,-0.8467909047810053,UNDERPOWERED,4,1616,9.7
dailybias,38,143796,-0.0025641158307602,-0.0192266770608126,0.0134469982981355,day_block,-0.3076222472623569,UNDERPOWERED,4,1593,9.7
dailybias,39,144936,-0.0032167208285035,-0.0197434105172829,0.0130584778658489,day_block,-0.384408174814671,UNDERPOWERED,4,1605,9.4
dailybias,40,150752,-0.0030164064158351,-0.0180514381162826,0.0138010302238049,day_block,-0.3712144328209229,UNDERPOWERED,4,1670,9.7
dailybias,41,144011,0.0060940306643242,-0.0094682779436296,0.0225946354210031,day_block,0.7450402638798587,UNDERPOWERED,3,1596,9.0
dailybias,42,149512,-0.0057572362084648,-0.0209803968055262,0.0095604927120821,day_block,-0.7389421779337362,UNDERPOWERED,4,1657,9.3
dailybias,43,147558,-0.0021607357784735,-0.0173160078551414,0.0142270371140186,day_block,-0.268519690693191,UNDERPOWERED,4,1634,9.2
dailybias,44,147615,-0.0138340358364665,-0.0278057733292614,0.0010181034701821,phase3_block,-1.881371642187126,UNDERPOWERED,4,1635,8.8
dailybias,45,145631,-0.0023849383029712,-0.0181250012158277,0.0142822792991001,day_block,-0.2884779680227444,UNDERPOWERED,4,1614,8.4
dailybias,46,148839,0.005150659773312,-0.0103309744332703,0.0214173213887931,day_block,0.6359464324333429,UNDERPOWERED,4,1647,8.3
dailybias,47,148164,0.00677862841176,-0.0093008187096934,0.0230185714763631,day_block,0.8221607883034108,UNDERPOWERED,4,1641,8.6
dailybias,48,150016,0.0104057240561006,-0.0043227746234088,0.0257975685086234,day_block,1.3542239180005664,UNDERPOWERED,4,1661,8.8
dailybias,49,145712,0.0013221261804107,-0.0137385191139481,0.0176070874690749,day_block,0.1653386231463854,UNDERPOWERED,4,1614,8.3
dailybias,50,145520,-0.0110249374656403,-0.0273906721873356,0.0045279921436797,day_block,-1.3539714764260624,UNDERPOWERED,4,1610,8.5
dailybias,51,148220,-0.0113377098232359,-0.027461213994132,0.0049339965979504,day_block,-1.3719005179993984,UNDERPOWERED,4,1642,8.8
dailybias,52,148005,0.0021052714435323,-0.0145140852858287,0.017568172875007,day_block,0.2572297884310692,UNDERPOWERED,4,1635,8.9
dailybias,53,151540,-0.0062286841757951,-0.021441952242781,0.0090568233570563,day_block,-0.8005565149305983,UNDERPOWERED,4,1677,9.0
dailybias,54,144008,0.0046397040442197,-0.0111842436572631,0.0202441471155652,day_block,0.578690328948506,UNDERPOWERED,4,1591,8.6
dailybias,55,145867,-0.0099888206379783,-0.0262856829952506,0.0056490518259476,day_block,-1.2261087472628038,UNDERPOWERED,4,1616,8.4
dailybias,56,146299,0.0023357698958981,-0.0135894067483079,0.0183661638628605,day_block,0.2865243724763341,UNDERPOWERED,4,1620,8.2
dailybias,57,149250,-0.0094453018425459,-0.0261125754276957,0.0070297892361767,day_block,-1.117147298828904,UNDERPOWERED,4,1653,10.4
dailybias,58,144454,-0.0129328502499065,-0.0285613714541533,0.0036055327433832,day_block,-1.5760248951249043,UNDERPOWERED,4,1600,10.5
dailybias,59,148190,0.0013231732910453,-0.0146936633175923,0.0175186138415422,day_block,0.161017614706262,UNDERPOWERED,4,1641,10.7
gate_setups,0,35275,-0.0255626027817772,-0.1040732327967626,0.0484156333405337,day_block,-0.6571205159788273,UNDERPOWERED,1,542,4.1
gate_setups,1,34318,-0.0152407583068064,-0.0914006433865585,0.0637405009235133,day_block,-0.385085951852198,UNDERPOWERED,1,519,4.1
gate_setups,2,36238,-0.0050280546344887,-0.0839983630855513,0.0711377241279894,day_block,-0.1270472428515779,UNDERPOWERED,1,576,4.3
gate_setups,3,35275,-0.0564735329375673,-0.1326224706587257,0.0265695576032059,day_block,-1.3905984202717157,UNDERPOWERED,1,537,4.0
gate_setups,4,35819,0.0071135303055484,-0.0701516557950491,0.0835441100843304,day_block,0.1814267716747096,UNDERPOWERED,1,550,4.0
gate_setups,5,35756,0.0143141350033025,-0.0675723095386421,0.0925656449108374,day_block,0.3503877565323071,UNDERPOWERED,1,553,4.1
gate_setups,6,36355,0.0308989874458077,-0.0498225198113198,0.1067065014429007,day_block,0.7737977602489131,UNDERPOWERED,1,560,4.3
gate_setups,7,34436,0.0106766740805712,-0.0703058623574885,0.0929257869157411,day_block,0.2563950916482549,UNDERPOWERED,1,527,4.3
gate_setups,8,36237,-0.0131582249180774,-0.0914479902338282,0.0638833883762817,day_block,-0.3320597212758691,UNDERPOWERED,1,550,4.1
gate_setups,9,33777,-0.0516436623017438,-0.1276656780784657,0.0270585703095837,day_block,-1.3083885686193857,UNDERPOWERED,1,526,4.1
gate_setups,10,35758,-0.056603295598345,-0.1380918315405204,0.0207348122413472,day_block,-1.3970001381692636,UNDERPOWERED,1,550,3.9
gate_setups,11,35576,0.0188857315249109,-0.0618204174081411,0.1024348953597475,day_block,0.4507051038866235,UNDERPOWERED,1,541,3.9
gate_setups,12,35278,0.040894370707535,-0.0404288091137155,0.1228181295478508,day_block,0.9819662781620472,UNDERPOWERED,1,540,4.0
gate_setups,13,36596,-0.0278600579488802,-0.1016335839783068,0.0516121453719865,day_block,-0.7126425101596434,UNDERPOWERED,1,566,4.2
gate_setups,14,34317,0.0754823749851816,-0.0027063678252001,0.1577673038356717,day_block,1.8438256702707367,UNDERPOWERED,1,522,4.2
gate_setups,15,34858,-0.0901527066286966,-0.1711741414501426,-0.0111961871155261,day_block,-2.209005112357195,NEGATIVE,1,542,4.3
gate_setups,16,36175,-0.0456987663298042,-0.1244212705056905,0.0277328455065219,day_block,-1.177331763323963,UNDERPOWERED,1,559,4.3
gate_setups,17,36774,0.0324026329319593,-0.0449938550392529,0.1099406207116376,day_block,0.8198045495563594,UNDERPOWERED,1,560,4.3
gate_setups,18,36055,0.0180647387505859,-0.0595906701710096,0.0963719478538445,day_block,0.4540349228417174,UNDERPOWERED,1,556,4.4
gate_setups,19,36359,0.0202185049790759,-0.0582352145360055,0.0966458200729313,day_block,0.5117158726743568,UNDERPOWERED,1,557,4.3
gate_setups,20,36778,0.0444495598844735,-0.0341870520154756,0.1265078888778896,day_block,1.0842847535221862,UNDERPOWERED,1,562,4.1
gate_setups,21,35756,-0.048701774478221,-0.1304530283733557,0.0302548686062589,day_block,-1.1879157963910143,UNDERPOWERED,1,550,4.2
gate_setups,22,34199,0.0462355351078335,-0.0331059619327193,0.1274774459072077,day_block,1.1286344654289795,UNDERPOWERED,1,532,4.2
gate_setups,23,36177,0.0128829172992766,-0.0613512263613757,0.0888675501238501,day_block,0.3361770707011815,UNDERPOWERED,1,553,4.2
gate_setups,24,35457,-0.0463850854297379,-0.1303700405548961,0.0366793028698289,day_block,-1.0884580054656452,UNDERPOWERED,1,545,4.0
gate_setups,25,34679,0.0619727890656457,-0.0204422559757866,0.1434010951972152,day_block,1.4826898336570926,UNDERPOWERED,1,547,4.3
gate_setups,26,36117,-0.0692692019683306,-0.1499514061476191,0.009153885992758,day_block,-1.7066074967119615,UNDERPOWERED,1,553,4.1
gate_setups,27,37317,-0.0303004871815363,-0.109389890490624,0.0420233881585309,day_block,-0.7844472372318462,UNDERPOWERED,1,575,4.2
gate_setups,28,35699,0.011693185106823,-0.066282402362609,0.0935658161918989,day_block,0.2867497937975996,UNDERPOWERED,1,543,4.1
gate_setups,29,34436,0.0277098501140214,-0.0495537443894926,0.1099071954569424,day_block,0.6811738187568703,UNDERPOWERED,1,532,4.1
gate_setups,30,36897,0.0074713332206088,-0.067594469924055,0.0849725622162053,day_block,0.1919621026767438,UNDERPOWERED,1,569,4.1
gate_setups,31,37019,0.0246865747907944,-0.0552675499073297,0.1039331693216496,day_block,0.6078464734028309,UNDERPOWERED,1,568,4.3
gate_setups,32,35575,-0.0006289552826466,-0.0806774837262672,0.0762398767314656,day_block,-0.0157118333879865,UNDERPOWERED,1,542,4.2
gate_setups,33,36115,-0.0579901918046873,-0.1377958012183905,0.0203133891479369,day_block,-1.4377239934875816,UNDERPOWERED,1,554,4.2
gate_setups,34,37257,-0.0013896151436223,-0.0770946021717861,0.0793042640524384,day_block,-0.0348288414245906,UNDERPOWERED,1,572,4.0
gate_setups,35,36239,0.0065532890074449,-0.0691913762685664,0.0796551345335467,day_block,0.1725832935817194,UNDERPOWERED,1,555,4.2
gate_setups,36,37497,-0.0274725512547079,-0.1052409304672549,0.0502009389818905,day_block,-0.6928019025787447,UNDERPOWERED,1,585,4.2
gate_setups,37,36898,-0.0122115694173764,-0.0906139427601606,0.0679546720501617,day_block,-0.3018786090827449,UNDERPOWERED,1,573,4.0
gate_setups,38,35873,-0.0179248082302437,-0.1000162708699683,0.060466391187057,day_block,-0.4378289640496846,UNDERPOWERED,1,547,4.1
gate_setups,39,36597,-0.0036561841223094,-0.0853845460671525,0.0749155052797985,day_block,-0.0894071985240749,UNDERPOWERED,1,562,4.2
gate_setups,40,37198,-0.0357260050761753,-0.1107238706207228,0.0410875385340395,day_block,-0.9224824959201592,UNDERPOWERED,1,562,4.2
gate_setups,41,35278,-0.014975699539586,-0.0905523368458697,0.0691191818372502,day_block,-0.3676526936611161,UNDERPOWERED,1,552,4.0
gate_setups,42,36419,-0.0105068002035073,-0.0926222129679691,0.0671207377985991,day_block,-0.2578260894173609,UNDERPOWERED,1,561,4.1
gate_setups,43,36658,0.027972347525416,-0.0536549416895445,0.1048713844202023,day_block,0.6916806247985552,UNDERPOWERED,1,575,4.0
gate_setups,44,35939,0.0008028929777453,-0.0790232532161036,0.0805449522380287,day_block,0.0197237454385744,UNDERPOWERED,1,563,4.3
gate_setups,45,34438,-0.0295441730713165,-0.1112949594169542,0.0493279398272075,day_block,-0.7210119590921839,UNDERPOWERED,1,546,4.1
gate_setups,46,35876,0.0153520911088963,-0.0591250190621841,0.0921431301728481,day_block,0.3978305552136472,UNDERPOWERED,1,549,4.2
gate_setups,47,35577,0.0129008943295273,-0.0684513532752383,0.0916256052125624,day_block,0.3159141539487042,UNDERPOWERED,1,547,4.3
gate_setups,48,35815,-0.0284591790977853,-0.1127107476766201,0.0545048774410166,day_block,-0.6671501716657291,UNDERPOWERED,1,559,4.4
gate_setups,49,34013,0.0489149732219962,-0.0344553500575901,0.1298838536059879,day_block,1.1667524782745962,UNDERPOWERED,1,525,4.3
rate_daily,0,143624,0.008887094078984,-0.0161894565817784,0.0321604231669395,day_block,0.7205140757308179,NULL,1,1592,4.3
rate_daily,1,147751,0.0108940041014951,-0.0132165666535332,0.0344756946933439,day_block,0.8954012769277432,NULL,1,1637,4.5
rate_daily,2,148969,-0.0227872913156427,-0.0451619543958791,0.0012033359741462,day_block,-1.9265390243321412,NULL,1,1653,4.6
rate_daily,3,148081,-0.0052633356068637,-0.02900645947654,0.0186659760498514,day_block,-0.4327846142310145,NULL,1,1640,4.4
rate_daily,4,149194,0.0003378151936405,-0.0233029087569702,0.023193154084068,day_block,0.028480072407509,NULL,1,1651,4.5
rate_daily,5,149614,-0.0344927613725987,-0.0575171757976152,-0.0119016700232821,day_block,-2.9641048324810555,NEGATIVE,1,1657,4.4
rate_daily,6,145333,-0.003999091741036,-0.0283859585329273,0.0190352882244283,day_block,-0.3305723227916709,NULL,1,1609,4.2
rate_daily,7,145287,0.0057073241239752,-0.0183619634797752,0.0305393596513373,day_block,0.4574988610975278,NULL,1,1607,4.1
rate_daily,8,148779,0.0064888189865505,-0.0165238709085769,0.0292573182745017,day_block,0.5555928905776994,NULL,1,1645,4.1
rate_daily,9,148801,0.0093991303821883,-0.013466510404586,0.0331415863990755,day_block,0.790504587990303,NULL,1,1646,4.0
rate_daily,10,145528,-0.0014512671101093,-0.0252290025028982,0.0226999517079701,day_block,-0.1186936513441949,NULL,1,1612,3.9
rate_daily,11,144614,-0.0105148879085011,-0.0339803245976977,0.0133638842003739,day_block,-0.8705944100828228,NULL,1,1602,4.0
rate_daily,12,147399,0.0122348184180354,-0.0110743674612044,0.0365576718385093,day_block,1.0068770515996133,NULL,1,1630,4.0
rate_daily,13,146208,0.0117216568176844,-0.0134191597406077,0.0355687906946181,day_block,0.9379459715667584,NULL,1,1619,4.0
rate_daily,14,147398,-0.0132851192010746,-0.0372554291950865,0.0106553747307994,day_block,-1.0869513026787931,NULL,1,1631,4.2
rate_daily,15,149118,-0.0049437358333667,-0.0294578104185628,0.0181626795384599,day_block,-0.4069485327703893,NULL,1,1651,4.3
rate_daily,16,145600,0.0019848901098901,-0.0221706925288412,0.0270426148758251,day_block,0.1581000491331249,NULL,1,1610,4.2
rate_daily,17,151342,0.003503323598208,-0.0205373506344725,0.0260570848135074,day_block,0.29472996364573,NULL,1,1674,4.8
rate_daily,18,144250,-0.0046793760831888,-0.0283953185559238,0.018280636570702,day_block,-0.392982152829238,NULL,1,1598,4.5
rate_daily,19,147913,0.0077870099315138,-0.0158049782124962,0.0300355173434229,day_block,0.6658854337554735,NULL,1,1639,4.4
rate_daily,20,146128,-0.0076385087046972,-0.0300270516023746,0.0154293010252308,day_block,-0.6587067025611391,NULL,1,1619,4.3
rate_daily,21,149726,0.0015868987350226,-0.021367470579555,0.0246228385072908,day_block,0.1352573815677853,NULL,1,1658,4.5
rate_daily,22,142928,-0.0084741967983879,-0.0336685020689716,0.0145218497002473,day_block,-0.6893131111927064,NULL,1,1584,4.4
rate_daily,23,148125,-0.0083848101265823,-0.0321204493296542,0.0153101592539446,day_block,-0.6929671149368102,NULL,1,1640,4.3
rate_daily,24,147066,0.0211714468333946,-0.0035886585181933,0.0453122411912337,day_block,1.697116980175644,NULL,1,1628,4.3
rate_daily,25,148309,-0.0102596605735322,-0.0328128256436509,0.0132384921115745,day_block,-0.8733111822434618,NULL,1,1641,4.4
rate_daily,26,148699,0.0065797349007054,-0.018466363419048,0.0307492777897092,day_block,0.5240628067904389,NULL,1,1647,4.5
rate_daily,27,146440,0.0118819994537011,-0.0116036549490881,0.0356553282892277,day_block,0.985560398531496,NULL,1,1620,4.3
rate_daily,28,150900,-0.0037574552683896,-0.0263219172154848,0.0202562336989984,day_block,-0.3162202411673724,NULL,1,1671,4.6
rate_daily,29,147557,-0.0032109625432882,-0.0271769876617074,0.0215205505162937,day_block,-0.258467726528175,NULL,1,1635,4.4
rate_daily,30,149459,0.0024180544497153,-0.0201436433821802,0.0259300460660456,day_block,0.2057269443033211,NULL,1,1656,4.5
rate_daily,31,153891,0.0025901449727404,-0.0195800113350186,0.024732045062929,day_block,0.229129104538123,NULL,1,1703,4.7
rate_daily,32,146919,0.0065369353181004,-0.0201741702466115,0.0300393305853771,day_block,0.5103072951106966,NULL,1,1628,4.4
rate_daily,33,144627,-0.0194763080199408,-0.0428650975351652,0.0043980629100053,day_block,-1.6153326274606303,NULL,1,1600,4.3
rate_daily,34,142908,0.0195356453102695,-0.004181583188152,0.0439006376074586,day_block,1.5926536208740407,NULL,1,1582,4.2
rate_daily,35,143398,-0.0090182568794542,-0.0327056588028012,0.0143524720069065,day_block,-0.7512180582759757,NULL,1,1588,4.2
rate_daily,36,145675,-0.000933585035181,-0.0243091157133034,0.0227212203734673,day_block,-0.0778133099673248,NULL,1,1613,4.4
rate_daily,37,145624,-0.0074685491402516,-0.0303321473664162,0.0164881883802116,day_block,-0.625287589834442,NULL,1,1612,4.3
rate_daily,38,149838,-0.0418865708298294,-0.0643815066198666,-0.0181186756962412,day_block,-3.549120072027026,NEGATIVE,1,1658,4.5
rate_daily,39,149054,0.0075301568559046,-0.0156568267994456,0.031111445598986,day_block,0.6311473824045383,NULL,1,1651,4.4
rate_daily,40,150642,-0.0012665790417014,-0.024360664092689,0.023123385620624,day_block,-0.1045592926415144,NULL,1,1666,4.5
rate_daily,41,148089,-0.0152516392169573,-0.0391424220370053,0.0075361831058481,day_block,-1.2807865065694284,NULL,1,1640,4.5
rate_daily,42,148379,-0.0148848556736465,-0.0382430126457179,0.0085369051852031,day_block,-1.247278003821516,NULL,1,1645,4.5
rate_daily,43,149321,0.0093663985641672,-0.0147520340555993,0.0338770116647361,day_block,0.7550139519905344,NULL,1,1653,4.6
rate_daily,44,150702,-0.0045175246512985,-0.0292451482442455,0.0185406322919953,day_block,-0.3705782593189072,NULL,1,1669,4.6
rate_daily,45,147866,0.0068210406719597,-0.0164976804391432,0.0294847365828061,day_block,0.5814828808670611,NULL,1,1637,4.6
rate_daily,46,148913,0.0029802636438726,-0.0201701078299266,0.0276440340655805,day_block,0.2443297828188403,NULL,1,1647,4.5
rate_daily,47,149367,0.0093139716269324,-0.0136088185779106,0.0317448828392435,day_block,0.8050081257052306,NULL,1,1652,4.5
rate_daily,48,147498,-0.0054183785542854,-0.0294158596758235,0.0174361338943723,day_block,-0.4533351132160639,NULL,1,1635,4.2
rate_daily,49,145388,0.0341623792885245,0.0103575806980631,0.0577799966921474,day_block,2.8238558561928304,EDGE,1,1611,4.3
rate_daily,50,149911,0.0052337720380759,-0.0188396086353587,0.0289084975726538,day_block,0.4296716914445543,NULL,1,1658,4.3
rate_daily,51,143868,-0.0105527288903715,-0.0347730369988179,0.0138125671561324,day_block,-0.8514031712325963,NULL,1,1594,4.1
