(0, 145366, 0.012073998390270062, -0.004064710403391072, 0.02709062473343643, 'block', 0.02226681704085098, 'NULL', 1.5191364225136688, 0.018824931655044362, 0.006073919285890628)
(1, 144711, 0.02250436283350948, 0.007413106657414092, 0.03769576901549317, 'block', 0.02164311503233197, 'EDGE', 2.9130689022690315, 0.012485235359115943, 0.03135500937060747)
(2, 147103, -0.004345978328110199, -0.0191080294079599, 0.010504322022671129, 'block', 0.021164041682088148, 'NULL', -0.5752978508194521, -0.006927787780401484, -0.002141077977893306)
(3, 151227, -0.014874215252567456, -0.02908628164117092, -0.0005268541579858978, 'block', 0.02041151359042281, 'NEGATIVE', -2.041562383591025, -0.011056369995739772, -0.018414665324225192)
(4, 148322, -0.010200706570839074, -0.02523517848834581, 0.003962603760746798, 'block', 0.020867747770449894, 'NULL', -1.3694887839660748, -0.008647228341725675, -0.01158552054375275)
(5, 145542, 0.008463437014744737, -0.00484141381868715, 0.02353012385600734, 'block', 0.020277228147139174, 'NULL', 1.1693431674633954, 0.00447865058379622, 0.01189266401615853)
(6, 148509, -0.019344163316701336, -0.03355566617181471, -0.006472514973907068, 'block', 0.019356414237401833, 'NEGATIVE', -2.799811841229489, -0.01694130434782605, -0.021530316611154697)
(7, 149883, -0.0064535727867735745, -0.02195766457002465, 0.007836136202911063, 'block', 0.021293724103719536, 'NULL', -0.8490873943780851, -0.008478620325374914, -0.00463113781563728)
(8, 146614, -0.0023402771904456263, -0.01691797598625975, 0.013132590910489423, 'block', 0.021477235668468663, 'NULL', -0.305276040818436, -0.0023289446620269605, -0.0023509129733445683)
(9, 146857, 0.0007076983051540475, -0.013184264497087015, 0.015051657105220655, 'block', 0.02018030290918638, 'NULL', 0.09824812665931085, -0.03263653512575898, 0.03233320242533621)
(10, 146328, 0.009763866450713435, -0.004758610510284504, 0.023785834751387454, 'block', 0.020400805749090603, 'NULL', 1.340844186585197, 0.004557038638401255, 0.014429595459610693)
(11, 151585, -0.00445506811359965, -0.0191055446119268, 0.00980043464888314, 'block', 0.020659195247309702, 'NULL', -0.6041499609073311, 0.006980152377278455, -0.014961164274322244)
(12, 147359, -0.007668851919462059, -0.021630015599650027, 0.007276328032228382, 'block', 0.020659455664470385, 'NULL', -1.039956756543948, -0.008936497380088733, -0.006538287478656167)
(13, 147343, 0.0006543466605132969, -0.013792827585965292, 0.015211693166631145, 'block', 0.020729623164676213, 'NULL', 0.08843420714072489, 9.218134602910488e-05, 0.0011537377608038454)
(14, 148728, -0.0002757893604431877, -0.014890478205173746, 0.01428305874651001, 'block', 0.02085041957933486, 'NULL', -0.03705668043932361, -0.006117274746870405, 0.004949158036862841)
(15, 147741, -0.003928700225394391, -0.01866210457827737, 0.011734541774123468, 'block', 0.021724579755340125, 'NULL', -0.5066421419846344, -0.0030842262302382406, -0.004636473574201175)
(16, 146832, -0.004618983259779844, -0.01932771825112209, 0.0096974006092082, 'block', 0.020744344697738948, 'NULL', -0.6238073269800987, 0.0024067787234043486, -0.011107955379133255)
(17, 147540, -0.012996605327368856, -0.028669972092309027, 0.002314085654743363, 'block', 0.0221444045460212, 'NULL', -1.6442571061419147, -0.015346289672359403, -0.010976010085093038)
(18, 147819, -0.004425642508743839, -0.01926340922005185, 0.010000407846766205, 'block', 0.02091494306455156, 'NULL', -0.5928208185693645, 0.000840667350120089, -0.00932041259854862)
(19, 146869, 0.006594100524957722, -0.0072532401238454515, 0.02170890587871542, 'block', 0.020699337796149447, 'NULL', 0.8924890883538438, 0.00862679821263311, 0.004785421465059239)
